objectid,title,date,authors,authors_affiliation,report_type,report_number,publisher,funder,abstract,species,places,concepts,source,language,rights,rightsstatement,format,type,original_filename,filename,display_template,object_location,image_small,image_thumb
ferl-lr-2009-06-29,Evaluation of radio-tagged adult Chinook salmon behavior in response to nighttime flow reductions at McNary Dam - 2009,2009-06-29,Jepson; Clabough; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2009-06-29,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2009 LR 29Jun09 UI BO09 spring CK Interim report 1Jul09.pdf,ferl-lr-2009-06-29.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2009-06-29.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2009-06-29_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2009-06-29_th.jpg
ferl-lr-2009-11-24,Preliminary evaluation of radio-telemetry data for June-tagged Chinook salmon at Bonneville Dam - 2009,2009-11-24,Keefer; Jepson; Caudill; Burke,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2009-11-24,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2009 LR 24Nov09 UI Letter Report - MN nightime flow affects on CK 24Nov09.pdf,ferl-lr-2009-11-24.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2009-11-24.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2009-11-24_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2009-11-24_th.jpg
ferl-lr-2009-09-22,Preliminary evaluation of radio-telemetry data for Spring Chinook salmon at Bonneville Dam - 2009,2009-09-22,Keefer; Jepson; Caudill; Burke,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2009-09-22,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2009 LR 22Sep09 UI BO09 summer CK Interim report 22Sep09.pdf,ferl-lr-2009-09-22.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2009-09-22.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2009-09-22_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2009-09-22_th.jpg
ferl-lr-2008-10-06,Behavior of radio-tagged Chinook salmon and steelhead associated with the Tucannon River,2008-10-06,Keefer; Caudill,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2008-10-06,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008 LR 6Oct08 Tucannon letter report.pdf,ferl-lr-2008-10-06.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2008-10-06.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2008-10-06_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2008-10-06_th.jpg
ferl-lr-2008-04-02,Summary of available information on straying of Snake River steelhead in the Columbia River,2008-04-02,Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2008-04-02,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008 LR 2Apr08 Upper Salmon Chinook timing (UI).pdf,ferl-lr-2008-04-02.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2008-04-02.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2008-04-02_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2008-04-02_th.jpg
ferl-lr-2008-04-18,Migration timing of upper Salmon River spring-summer Chinook stocks,2008-04-18,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2008-04-18,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008 LR 18Apr08 Snake River Steelhead Straying_21Apr08.pdf,ferl-lr-2008-04-18.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2008-04-18.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2008-04-18_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2008-04-18_th.jpg
ferl-lr-2007-05-31,Radio-telemetry data for Chinook salmon at Bonneville Dam - 2007,2007-05-31,"Jepson, Tolotti; Peery; Burke",Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-05-31,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 31May07 LM-GO passage for radiotagged CK (UI).pdf,ferl-lr-2007-05-31.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-05-31.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-05-31_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-05-31_th.jpg
ferl-lr-2007-09-24,Preliminary summary of the Bonneville adult trap operation on ladder passage times,2007-09-24,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-09-24,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 24Sep07 Pinniped impacts.pdf,ferl-lr-2007-09-24.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-09-24.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-09-24_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-09-24_th.jpg
ferl-lr-2007-10-18,Estimates of pinniped predation at Bonneville Dam on specific Chinook salmon stocks,2007-10-18,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-10-18,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 18Oct07 UI 07 Radio Report BO_18Oct07.pdf,ferl-lr-2007-10-18.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-10-18.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-10-18_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-10-18_th.jpg
ferl-lr-2007-01-16,Evaluation of the effects of the shad fishery on passage of adult Chinook salmon at The Dalles Dam,2007-01-16,Univ. of Idaho,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-01-16,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 16Jan07 Steelhead fallback at TD in November.pdf,ferl-lr-2007-01-16.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-01-16.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-01-16_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-01-16_th.jpg
ferl-lr-2007-06-13,Behavior of radio-tagged adult spring Chinook at The Dalles Dam - 2007,2007-06-13,Jepson,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-06-13,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 13Jun07 East TOL Trap Eval.pdf,ferl-lr-2007-06-13.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-06-13.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-06-13_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-06-13_th.jpg
ferl-lr-2007-10-12,"Spring-summer Chinook passage between Lower Monumental and Little Goose, 2004-2005",2007-10-12,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-10-12,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 12Oct 07 BOT effects.pdf,ferl-lr-2007-10-12.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-10-12.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-10-12_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-10-12_th.jpg
ferl-lr-2007-06-04,Summary of steelhead fallback during November at The Dalles Dam,2007-06-04,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2007-06-04,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007 LR 04Jun07TD Spill Eval.pdf,ferl-lr-2007-06-04.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2007-06-04.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2007-06-04_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2007-06-04_th.jpg
ferl-lr-2006-07-26,"2001 & 2002 Fallback information at The Dalles, John Day dams",2006-07-26,Peery; Boggs,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2006-07-26,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2006 LR 26Jul06 Steelhead Fallback via B1 and B2 Turbines.pdf,ferl-lr-2006-07-26.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2006-07-26.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2006-07-26_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2006-07-26_th.jpg
ferl-lr-2006-01-24a,Fall Chinook and steelhead fallback via B1 and B2 turbines; 2002-2004,2006-01-24,Boggs; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2006-01-24a,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2006 LR 24Jan06 2004 Adult straying summary.pdf,ferl-lr-2006-01-24a.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2006-01-24a.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2006-01-24a_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2006-01-24a_th.jpg
ferl-lr-2006-01-24b,Ad hoc summary of migration times from ladder top at Bonneville Dam to ladder top at The Dalles Dam or the tailrace of John Day Dam for radiotagged adult spring-summer Chinook salmon,2006-01-24,Jepson; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2006-01-24b,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2006 LR 24Jan06 2003-2004 Adult escapement.pdf,ferl-lr-2006-01-24b.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2006-01-24b.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2006-01-24b_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2006-01-24b_th.jpg
ferl-lr-2006-06-22,"Summary of the use of orifice gates at Bonneville Dam by adult Chinook salmon, sockeye salmon, and steelhead: 1997-1998",2006-06-22,Keefer; Peery,Idaho Cooperative Fish and Wildlife Research Unit,Letter Report,2006-06-22,University of Idaho,,,,,,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2006 LR 22Jun06TD Northladder final.pdf,ferl-lr-2006-06-22.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-lr-2006-06-22.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-lr-2006-06-22_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-lr-2006-06-22_th.jpg
