objectid,title,date,description,editors,contributors,publisher,source,format,type,language,rights,rightsstatement,filename,display_template,object_location,image_small,image_thumb
blot_2005-summer-fall,Blot Magazine Summer/Fall 2005,2005,"Tour de helmet; ASUI outdoors; Baby iPod; Where you go, Ogos; Pixel Blocks: The new Lego; The edge of technology; Nalgene testing; Drinkers with a Running Problem; Hampton happenings; Marketing jazz to youth; Glenn Grishkoff: Starting over; The Huygens disaster; Portland bound; Student gambling; UI's 10 most interesting people; Idaho actress' indie success; Top nine worst 'Star Wars' moments; Video game review: 'Second Sight'; NEWS: UI judicial board; RELIGION: Talking to God; ALUMNI: Patrick Star; SPORTS: Idaho's Pac-8 past","Kornelis, Chris; Olson, Sean; McGovin, Cady; Coddington, Heather","Cammann, Jen; Bickley, Dan; McGovern, Frank; Hixon, Laura; Jerke, Nathan; Ross, Jon; Poppino, Nate; Martin, Chris; Karr, Tara; Denbrook, Jacob; Broglio, Justin; Hail, Kianna; Desjarlis, Jared; Kornelis, Betsy; Murai, Kentaro; Quint, Sarah; O'Neal, Shawn; Beesley, Brian; Asher, Alexis",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2005-summer-fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2005-summer-fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2005-summer-fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2005-summer-fall_th.jpg
blot_2006-spring-4,Blot Magazine Spring 2006:3,2006,"You Said it; Semester in Cartoons; Sucka Beefs; Record Holders; Drug Policies; Dorms vs. Greek; Tipping Etiquette; Wicked Websites; Angling 101; UI fight club; OC addiction; Forest Donation; Sirius Theatre; Diary of a Garden Waitress; COPS: Moscow; Climbing a Peruvian Monster; Sports; Alumni; Arts; Politics; He loves me, he loves me not","Olson, Sean; Fritzley, Katie; Coddington, Heather","Simpson, Jesse; Fritzley, Katie; Davlin, Melissa; McGovern, Frank; Olsen, Charlie; Garmire, Sean; Ross, Jon; Poole, Katie; Loostrom, Abbey; Hart, Alisa; Holloway, Patrick; Wareham, Lisa; Olsen, Charlie; Rowles, Roger; Murai, Kentaro; Pfeifer, Kylie; O'Neal, Shawn; Travis, Andrea",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2006-spring-4.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2006-spring-4.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2006-spring-4_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2006-spring-4_th.jpg
blot_2005-spring,Blot Magazine Spring 2005,2005,"Vandals to watch; Speaking of...; Beer, books & brats; Body image; The science & art of glassblowing; Profile: Joe Vandal; Profile: Tyler Macy; Photo Gallery","Kornelis, Chris; Fritzley, Katie; Dalessio, Elizabeth; McCowin, Cady; Lostrom, Abbey","Cammann, Jen; O'Neal, Shawn; McGovern, Frank; Bonner, Jessie; Olson, Sean; Rider, Kevin; Poppino, Nate; Coffman, Kristi; Schank, Amanda; Jerke, Nathan; Wadell, Jessie M. Bickley, Dan; Desjarlais; Jared; Hail, Kianna; Murai, Kentaro; Cutler, Alta; Kimberling, Michelle",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2005-spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2005-spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2005-spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2005-spring_th.jpg
blot_2022-03,Blot Magazine March 2022,2022-03,Moscow Brings New Waves of Food Diversity; Microaggressions Aren't So Micro; Waves of Feminism; The Latinx Community in Idaho; Diversity Meets the Workplace; Moscow's Green Thumb; Creative Writing,"Finnegan, Brianna; Fackler, Abby; Mazarella, Gia; Brown, Dakota; Hockema, Kat; Brockett, Bailey; Pearce, Emily","Brown, Dakota; Hockema, Kat; Davies, Nataly; Enderle, Cyndi; Erickson, Ellie; Estrada, Maria; Foster, Dylan; Gomez, Litzy; McCollum; Pesnell, Sierra; Schwartz, Megan; Silva, Angeline; Varela, Ivan; Webster, Olivia",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2022-03.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2022-03.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2022-03_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2022-03_th.jpg
blot_2022-05,Blot Magazine May 2022,2022-05,The Pacific Northwest: An Author's Paradise; Philosophy of the Crop; Public Art in the Pacific Northwest; The Ultimate Hide and Seek Champion; A Sublime Way of Living; Road Trip through the Pacific Northwest; Humans of Moscow; Creative Writing,"Finnegan, Brianna; Fackler, Abby; Mazarella, Gia; Brown, Dakota; Hockema, Kat; Brockett, Bailey; Pearce, Emily","Fackler, Abby; Brown, Dakota; Hockema, Kat; Davies, Nataly; Enderle, Cyndi; Erickson, Ellie; Foster, Dylan; Gonzalez, Daniel; McCollum, Anteia; Pesnell, Sierra; Rodriguez, Karina; Schwartz, Megan; Silva, Angeline; Varela, Ivan; Walker, JacQueline; Webster, Olivia",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2022-05.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2022-05.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2022-05_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2022-05_th.jpg
blot_2022-10,Blot Magazine October 2022,2022-10,The Best Places to Visit from Moscow; Chinook Salmon: A Traveler's Tail; From Around the World to Idaho; Take the Road Less Traveled; In the Air of Elsewhere; Which Travel Destination Best Suits You?,"Hockema, Katarina; Mazzarella, Gia; Brown, Dakota; ","Cortez, Genesis; Dhaubhdel, Youbesh; Kearns, Kaiya; Kiebert, Elaina; Owens, Rose; Schwartz, Megan; Sharma, Ritika; Shrestha, Zinnia; Taylor, Leilanee; Walker, Jacqueline; Werner, Vanessa",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2022-10.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2022-10.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2022-10_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2022-10_th.jpg
blot_2022-12,Blot Magazine December 2022,2022-12,Holiday Traditions Around the World; Game Night; Winter Fashion As Seen on Campus; Cozy Gifts for Homebodies; The Best Comfort Foods to Make This Holiday Season,"Hockema, Katarina; Mazzarella, Gia; Brown, Dakota; ","Cortez, Genesis; Dhaubhdel, Youbesh; Kearns, Kaiya; Owens, Rose; Schwartz, Megan; Sharma, Ritika; Shrestha, Zinnia; Taylor, Leilanee; Walker, Jacqueline; Werner, Vanessa",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2022-12.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2022-12.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2022-12_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2022-12_th.jpg
blot_2023-03,Blot Magazine March 2023,2023-03,"Carrying the Torch: A Look into UI's Law Program; Get Educated: Inspiring a Love of Learning; Let's Get Down to Business; An Honors Love Letter; Bridging the Gap Between Learning and Doing; Students, Staff and Faculty Collaborate to Introduce MyUI; Feeding, Nourishing and Clothing Our Nation; Home to Culture, Community and Creativity; Afterschool Advice: Insight from a Recent College of Science Graduate; ""Passion for the Natural World""; Make Way for M.F.A.: An Interview with UI's Hemingway Fellow; Blood Orange","Hockema, Katarina; Mazzarella, Gia; Brown, Dakota; ","Cortez, Genesis; Owens, Rose; Schwartz, Megan; Sharma, Ritika; Shrestha, Zinnia; Walker, Jacqueline; Werner, Vanessa",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2023-03.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2023-03.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2023-03_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2023-03_th.jpg
blot_2023-05,Blot Magazine May 2023,2023-05,Locally Growing Produce for the Moscow Community; Once Upon A Time; UI's Sustainability Pledge: A Greener Future for Campus and Community; From Waste to Wardrobe; If Thrift Finds Could Talk; To Live in a Bee-autiful World,"Hockema, Katarina; Mazzarella, Gia; Brown, Dakota; Walt, Kinsey","Cortez, Genesis; Owens, Rose; Schwartz, Megan; Sleight, Madilyn; Walker, Jacqueline; Werner, Vanessa",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2023-05.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2023-05.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2023-05_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2023-05_th.jpg
blot_2023_fall,Blot Magazine Fall 2023,2023-11,"The Sport That Took Over; Campus; Will These Films Leave You; Empty After Watching?; Are Your Eyes Bigger Than
Your Stomach?; I Just Came to Say; Hello…Hello…Hello…; How Did We Get Here?; Vandal Vogue; Ms. Faux & Dr. Fact; Get Outside!; Scootin’ Around Campus; Scootin’ Around Campus; Three Local Artists and Their Musical Journeys; Decades Playlist; No Pressure; Chronic; Word Search","Mazzarella, Gia; Tennant, Julie; Goeckner, Megan; Smith, Sasha; Arogundade, Seyi; Kelso, Sydney; Werner, Vanessa; Amick, Hannah; Miller, Kaitlyn","Burkett, Jared; Cook, Lincoln; Cortez, Genesis; Hawkins, Ella; Hunter, Maggie; Kanevski, Kat; Lucero, Natalya; Morris, Ari; Newey, Lindsey; Owens, Rose; Poosti, Parya; Rickman, Piper; Verharen, Samuel",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2023_fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2023_fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2023_fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2023_fall_th.jpg
blot_2024_spring,Blot Magazine Spring 2024,2024,"Let's Get Active; Three Months in the Wilderness, Why Not?; Championing Change; Going the Distance; Eyes on Congo; It Don't Mean a Thing If You Ain't Got That Swing; Love Me Less; Dysfunctionally Immortal; A Guide to Relax; Running Away From Your Problems; Blot Game","Mazzarella, Gia; Tennant, Julie; Goeckner, Megan; Smith, Sasha; Arogundade, Seyi; Kelso, Sydney; Werner, Vanessa","Cook, Lincoln; Davidson, Mackenzie; Edginton, Marcel; Galbraith, Catherine; Newey, Lindsey; Owens, Rose; Poosti, Parya; Rickman, Piper",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2024_spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2024_spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2024_spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2024_spring_th.jpg
blot_2025_spring,Blot Magazine Spring 2025,2025,Moshing in Moscow; Dear Dorm Room Philosopher; Sharing is Caring; Ya Like Jazz; Rebuilding Community; Renewal in the Renaissance; Leila's Closet; Lucky Number 13; Memory Mementos; Thrifting for the Aesthetic; Hungry Creative; Starving Artist Sale 2025; Celebrating Culture; A New Take on Prom: Punk; Vying to Be the Best in the U.S.; Fern; Poetry,"Kelso, Sydney; Smith, Sasha; Kelly, Janey; Poosti, Parya; Schauer, Emily; Anderson, Connor"," Edginton, Marcel; Galbraith, Catherine; Hardman, Chloe; Hendrickson, Carson; Howard, Lexy; McBride, Maya",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2025_spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2025_spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2025_spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2025_spring_th.jpg
blot_2025_fall,Blot Magazine Fall 2025,2025,"Stacy's Impact; Haikus & Blackout; Music as Art, Art as Community; Getting into the Swing of Things; Go for an Artwalk; Sparks of Inspiration; Exposing Herself; How to Crochet; Ready, Set, Paint; The Tesserae of Life; Create Your Space; 20 Years of Blot","Howard, Lexy; Hardman, Chloe; Kelly, Janey; Schauer, Emily","Galbraith, Catherine; McBride, Maya; Pelot, Isabella; Lackey, Keeley; Cendejas, Brooke; Burns, Bentley; Heywood, Kieran",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2025_fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2025_fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2025_fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2025_fall_th.jpg
